time,millis,duty,freq,v_pa,i_pa,v_ba,i_ba,meter_v_pa,meter_i_pa,meter_v_ba,meter_i_ba
1679543611.02116,30000,0.19,50000.0,20.177515,0.428535,42.593315,0.40259,20.0475,-2.111115,40.11069,0.955384
1679543613.4616666,31500,0.2,50000.0,20.198881,0.631253,42.111584,0.212553,20.02421,-2.344218,40.12302,1.059545
1679543615.9016805,33000,0.2,50000.0,20.180302,0.563239,42.617008,0.390455,20.0241,-2.397767,40.12312,1.083655
1679543618.3408983,34500,0.21,50000.0,20.129208,0.532323,41.558773,0.242547,20.01862,-2.436795,40.12606,1.100534
1679543620.7811148,36000,0.21,50000.0,20.183088,0.586646,42.053669,0.217132,20.01465,-2.438154,40.12796,1.101179
1679543623.2214103,37500,0.22,50000.0,20.115273,0.403361,41.069141,0.261321,19.99862,-2.595449,40.13599,1.167917
1679543625.6617105,39000,0.22,50000.0,20.176586,0.703683,42.106316,0.200647,19.9681,-2.901114,40.15172,1.301775
1679543628.1011,40500,0.23,50000.0,20.104124,0.907726,41.327118,0.388623,19.96037,-2.973453,40.15574,1.334056
1679543630.541643,42000,0.23,50000.0,20.09948,1.415182,41.91415,0.309861,19.96045,-3.009573,40.15567,1.349686
1679543632.9816496,43500,0.24,50000.0,20.110628,0.793338,41.279736,0.478146,19.95715,-3.030197,40.15731,1.318538
1679543635.4235394,45000,0.24,50000.0,20.082758,1.385591,41.78516,0.277348,19.37743,-3.030068,40.15387,1.318187
1679543637.8619514,46500,0.25,50000.0,20.110628,0.875485,41.495594,0.489823,18.23481,-3.030763,40.14466,1.239316
1679543640.3013115,48000,0.25,50000.0,20.065107,1.40944,41.790424,0.398468,16.95032,-3.031451,40.13445,1.152316
1679543642.7415965,49500,0.26,50000.0,20.132923,1.040221,42.235306,0.38931,16.88137,-3.031876,40.13384,1.074814
1679543645.182109,51000,0.26,50000.0,20.031664,0.872835,41.261307,0.410145,15.80727,-3.03228,40.12531,1.021544
1679543647.6213636,52500,0.27,50000.0,20.133852,1.440797,42.301117,0.5521,15.0227,-3.032756,40.11911,1.020657
1679543650.0619304,54000,0.27,50000.0,20.0168,1.128551,41.350811,0.517985,14.64064,-3.032262,40.1161,0.99659
1679543652.5016468,55500,0.28,50000.0,20.120846,1.583892,42.230042,0.534242,14.47544,-3.032233,40.11488,0.985946
1679543654.941694,57000,0.28,50000.0,20.078114,1.314044,41.764103,0.79434,14.17277,-3.032392,40.11248,0.963849
1679543657.3818705,58500,0.29,50000.0,20.0809,1.685471,42.322178,0.609111,14.16762,-3.03291,40.11248,0.919776
