time,millis,duty,freq,v_pa,i_pa,v_ba,i_ba,meter_v_pa,meter_i_pa,meter_v_ba,meter_i_ba
1679546025.4869337,666000,0.2,50000.0,20.262053,0.994289,42.051037,0.165616,20.3111,-0.942769,40.04901,0.436051
1679546028.4667945,669000,0.22,50000.0,20.236042,0.49125,41.20076,0.290857,20.29721,-1.055473,40.05524,0.488985
1679546031.4263036,672000,0.24,50000.0,20.198881,0.795547,41.698292,0.374427,20.26791,-1.294662,40.06772,0.595518
1679546034.407076,675000,0.26,50000.0,20.177515,1.006214,41.748306,0.365269,20.24959,-1.441829,40.07592,0.66373
1679546037.3668375,678000,0.28,50000.0,20.166367,1.251771,42.032608,0.603387,20.21853,-1.694652,40.08904,0.77485
1679546040.3469841,681000,0.3,50000.0,20.17194,1.563576,42.638069,0.688561,20.19463,-1.890525,40.09961,0.864402
1679546043.3074408,684000,0.32,50000.0,20.184946,1.90188,42.480122,0.85593,20.16454,-2.134315,40.11219,0.969972
1679546046.287204,687000,0.34,50000.0,20.170082,1.761877,42.730202,1.050317,20.13212,-2.40004,40.12621,1.0893
1679546049.246981,690000,0.36,50000.0,20.134781,2.523281,42.459064,1.015515,20.10496,-2.63175,40.13721,1.188233
1679546052.227044,693000,0.38,50000.0,20.072538,2.623978,42.61964,1.129766,20.06382,-2.97636,40.15495,1.340059
1679546055.1875277,696000,0.4,50000.0,19.82357,2.805496,41.187599,1.196852,19.9574,-3.136779,40.16366,1.402298
