time,millis,duty,freq,v_pa,i_pa,v_ba,i_ba,meter_v_pa,meter_i_pa,meter_v_ba,meter_i_ba
1679541911.1260343,70500,0.33,50000.0,20.096693,1.80295,41.50349,0.909507,19.77324,-5.124396,40.26153,2.244976
1679541913.5671568,72000,0.33,50000.0,20.178444,2.046741,42.403782,0.769841,19.7736,-5.162314,40.26135,2.260577
1679541916.006613,73500,0.34,50000.0,20.092047,2.06529,42.003651,1.124729,19.76959,-5.455466,40.26322,2.378855
1679541918.4468527,75000,0.34,50000.0,19.97871,2.048066,41.311325,0.691079,19.74021,-5.456075,40.27755,2.379174
1679541920.8864474,76500,0.35,50000.0,20.092978,2.227818,42.04314,1.081685,19.69484,-5.916326,40.30006,2.570429
1679541923.3267453,78000,0.35,50000.0,19.964775,2.123588,41.250778,0.908362,19.68819,-5.981686,40.30354,2.59784
1679541925.7669506,79500,0.36,50000.0,20.110628,2.409777,42.148438,1.09588,19.68758,-6.000364,40.30368,2.605465
1679541928.207045,81000,0.36,50000.0,19.957344,2.181444,41.16917,0.989185,19.68604,-6.061018,40.30436,2.59443
1679541930.6466465,82500,0.37,50000.0,20.066965,2.610286,42.693348,0.973387,19.42216,-6.2046,40.303,2.641494
1679541933.0869167,84000,0.37,50000.0,19.980568,2.343088,41.48243,1.070466,19.35053,-6.646677,40.3307,2.825225
1679541935.526764,85500,0.38,50000.0,19.984285,2.684925,41.99049,1.014142,19.32373,-6.863239,40.3411,2.912634
1679541937.9667532,87000,0.38,50000.0,19.963846,2.522398,41.540344,1.196623,19.32108,-6.88306,40.34206,2.920505
1679541940.4070559,88500,0.39,50000.0,19.872807,2.889409,41.57983,1.051004,19.32076,-6.918932,40.3421,2.934227
1679541942.8474796,90000,0.39,50000.0,20.069752,2.862468,42.277424,1.342928,19.31607,-7.321094,40.34386,3.087701
1679541945.2871099,91500,0.4,50000.0,19.829144,2.804171,41.061241,1.198684,19.26723,-7.320046,40.36185,3.086416
1679541947.7267308,93000,0.4,50000.0,20.053959,3.1385,42.372192,1.256381,19.20222,-7.844748,40.38672,3.292541
1679541950.1668937,94500,0.41,50000.0,19.822641,2.784297,41.387665,1.242873,19.19527,-7.894831,40.38934,3.312342
1679541952.6104932,96000,0.41,50000.0,20.027018,3.197239,42.588051,1.239896,19.19535,-7.893285,40.38912,3.311658
1679541955.0473516,97500,0.42,50000.0,19.848652,2.979064,41.661438,1.501827,19.19495,-7.912788,40.3893,3.318844
1679541957.4876258,99000,0.42,50000.0,19.879309,3.27497,42.330074,1.270119,19.1923,-8.498559,40.39013,3.530143
1679541959.9274364,100500,0.43,50000.0,19.849581,3.1279,41.658806,1.642408,18.95587,-9.097146,40.44457,3.767507
1679541962.367323,102000,0.43,50000.0,19.772474,3.608415,41.640377,1.296907,18.0948,-9.098231,40.4241,3.597877
1679541964.8073654,103500,0.44,50000.0,19.870949,3.707345,41.864132,1.644926,17.25496,-9.099337,40.404,3.432267
1679541967.2470224,105000,0.44,50000.0,19.669357,3.416298,40.903297,1.507321,17.25435,-9.100544,40.4041,3.271668
1679541969.807244,106500,0.45,50000.0,19.884882,3.783751,42.180027,1.641492,16.44416,-9.101675,40.38496,3.115975
1679541972.2675006,108000,0.45,50000.0,19.681435,3.480337,40.945415,1.555403,15.65849,-9.101131,40.36622,3.116369
1679541974.827251,109500,0.46,50000.0,19.87002,3.787725,42.40115,1.605316,14.8935,-9.102129,40.34805,2.964561
1679541977.2672374,111000,0.46,50000.0,19.709303,3.625198,41.390297,1.603256,14.15194,-9.103016,40.33035,2.816818
1679541979.7473664,112500,0.47,50000.0,19.625694,4.285906,40.987534,1.428559,13.43361,-9.103812,40.31321,2.673225
1679541982.3068974,114000,0.47,50000.0,19.683292,3.82924,41.213924,1.921968,13.43368,-9.105966,40.31325,2.533176
1679541984.747612,196500,0.75,50000.0,13.695024,9.40198,40.324162,2.645482,12.73442,-9.106918,40.29651,2.396448
1679541987.206902,196500,0.75,50000.0,13.695024,9.40198,40.324162,2.645482,12.0533,-9.111169,40.28024,2.387968
1679541989.689019,198000,0.75,50000.0,13.883608,9.513276,40.063553,2.729739,11.3911,-9.107473,40.26433,2.263184
1679541992.727471,199500,0.76,50000.0,12.922104,9.147148,40.326794,2.536497,10.665655,-9.101621,40.24892,2.132788
1679541995.7872045,201000,0.76,50000.0,13.158067,9.541541,40.176746,2.443081,20.43043,-0.121873,40.00385,0.056634
1679541998.287891,202500,0.77,50000.0,12.203995,8.868466,40.34259,2.434839,20.41361,-0.1371,40.00453,0.063176
1679542000.7271922,204000,0.77,50000.0,12.435313,9.512835,40.089874,2.282351,20.41182,-0.143931,40.00478,0.066442
1679542003.186856,205500,0.78,50000.0,11.708842,9.314533,40.363647,2.510853,20.41135,-0.148864,40.005,0.068676
1679542005.6507466,207000,0.78,50000.0,11.710701,9.491635,40.124096,2.187791,20.41071,-0.156935,40.0051,0.07213
1679542008.2072272,208500,0.79,50000.0,11.073414,9.414788,39.900341,2.406905,20.40989,-0.164433,40.00528,0.074907
1679542010.7679937,210000,0.79,50000.0,11.000023,9.530942,40.147789,2.103991,20.40778,-0.173567,40.00622,0.078857
1679542013.3268945,211500,0.8,50000.0,10.447274,9.480594,39.739761,2.160544,20.4027,-0.214908,40.00833,0.095823
1679542015.7674193,213000,0.8,50000.0,10.272624,8.644992,40.400501,2.0756,20.39221,-0.30083,40.01302,0.135117
1679542018.2474434,214500,0.1,100000.0,20.435774,0.028842,44.894062,0.012213,20.38448,-0.366712,40.01693,0.169238
1679542020.807244,216000,0.1,100000.0,20.423697,0.027517,44.033257,0.012442,20.38455,-0.394229,40.01697,0.183959
1679542023.3674195,217500,0.11,100000.0,20.382822,0.098181,43.380413,0.045641,20.38119,-0.406983,40.01865,0.190538
1679542025.8071375,219000,0.11,100000.0,20.405117,0.087582,43.467285,0.024119,20.37994,-0.406439,40.01937,0.190296
1679542028.2473748,220500,0.12,100000.0,20.394897,0.155154,42.993446,0.036711,20.37897,-0.413498,40.01973,0.193666
1679542030.7071183,222000,0.12,100000.0,20.400473,0.078749,43.180347,0.034193,20.37801,-0.420974,40.02009,0.19695
1679542033.147174,223500,0.13,100000.0,20.409761,0.189603,43.630493,0.049075,20.37604,-0.437552,40.02102,0.20421
1679542035.5873384,225000,0.13,100000.0,20.403259,0.09509,43.31197,0.041291,20.37611,-0.480446,40.02091,0.222284
1679542038.0277414,226500,0.14,100000.0,20.42091,0.073449,46.004948,0.025721,20.37078,-0.59418,40.0231,0.272433
1679542040.4670994,228000,0.14,100000.0,20.37446,0.102156,46.00758,0.051594,20.35718,-0.593128,40.0289,0.2719
1679542042.9071708,229500,0.15,100000.0,20.395828,0.028842,44.478138,0.013358,20.34198,-0.720359,40.03618,0.333896
1679542045.3472254,231000,0.15,100000.0,20.385609,0.030167,44.796661,0.013129,20.33596,-0.771076,40.03926,0.35983
1679542047.7871175,232500,0.16,100000.0,20.377247,0.154712,45.091492,0.042207,20.33593,-0.79143,40.03922,0.370044
1679542050.2276554,234000,0.16,100000.0,20.398615,0.126889,44.691364,0.079527,20.33375,-0.800232,40.04033,0.374277
1679542052.6670396,235500,0.17,100000.0,20.403259,0.179003,43.290909,0.080901,20.33246,-0.800203,40.04094,0.374313
1679542055.1073008,237000,0.17,100000.0,20.406975,0.393203,44.067478,0.103339,20.33185,-0.807128,40.04134,0.377579
1679542057.5471575,238500,0.18,100000.0,20.359596,0.113639,43.914795,0.064645,20.33013,-0.821623,40.04205,0.383947
1679542059.9872038,240000,0.18,100000.0,20.375389,0.198436,43.706833,0.028698,20.32523,-0.861596,40.04406,0.40091
1679542062.4271004,241500,0.19,100000.0,20.383751,0.380396,43.414635,0.166303,20.3253,-0.976137,40.0441,0.450219
1679542064.8873358,243000,0.19,100000.0,20.352165,0.376421,43.333031,0.128524,20.31145,-1.176604,40.0499,0.543345
1679542067.3268383,244500,0.2,100000.0,20.351236,0.557939,42.717041,0.194465,20.28741,-1.177267,40.06087,0.543844
1679542069.7674098,246000,0.2,100000.0,20.35681,0.500083,43.338295,0.153023,20.27671,-1.266861,40.06607,0.588092
1679542072.2078311,247500,0.21,100000.0,20.377247,0.576488,43.096111,0.171111,20.27292,-1.297948,40.06786,0.603534
1679542074.6473038,249000,0.21,100000.0,20.335443,0.44576,42.448532,0.20225,20.27238,-1.309924,40.06818,0.609269
1679542077.0879636,250500,0.22,100000.0,20.379105,0.342855,42.882885,0.175919,20.27156,-1.315109,40.06854,0.611669
1679542079.527466,252000,0.22,100000.0,20.371674,0.45371,43.44096,0.177522,20.27095,-1.321321,40.06904,0.614392
1679542081.9673715,253500,0.23,100000.0,20.367029,0.413078,43.748955,0.210263,20.2697,-1.327612,40.06947,0.61723
1679542084.4072862,255000,0.23,100000.0,20.349379,0.402036,43.877941,0.17134,20.26566,-1.36041,40.07116,0.631336
1679542086.8475943,256500,0.24,100000.0,20.33823,0.187836,43.459385,0.079985,20.25395,-1.457999,40.07603,0.672731
1679542089.2906215,258000,0.24,100000.0,20.34845,0.295157,43.338295,0.112955,20.25399,-1.715283,40.07614,0.787475
1679542091.727576,259500,0.25,100000.0,20.321508,0.29604,43.346191,0.225375,20.2229,-1.87585,40.08968,0.864065
1679542094.1672952,261000,0.25,100000.0,20.323366,0.390995,43.701569,0.134935,20.20386,-1.876358,40.09857,0.864456
1679542096.6073308,262500,0.26,100000.0,20.318722,0.169287,44.009563,0.13173,20.1976,-1.927899,40.10166,0.889467
1679542099.0471835,264000,0.26,100000.0,20.316864,0.201086,43.269852,0.137912,20.19556,-1.945504,40.10248,0.897766
1679542101.4879868,265500,0.27,100000.0,20.31036,0.628161,43.935856,0.236365,20.19513,-1.950678,40.1028,0.900271
1679542103.927194,267000,0.27,100000.0,20.317793,0.638319,44.206997,0.286049,20.19506,-1.957801,40.10287,0.903414
1679542106.3670359,268500,0.28,100000.0,20.319651,0.581346,43.369884,0.292918,20.1942,-1.971295,40.10327,0.908479
1679542108.8070235,270000,0.28,100000.0,20.288994,0.641411,43.622597,0.261321,20.19159,-1.980464,40.10424,0.913132
1679542111.2473526,271500,0.29,100000.0,20.290852,0.684251,43.472549,0.245294,20.18243,-2.056413,40.10821,0.944953
1679542113.6893091,273000,0.29,100000.0,20.264839,1.021671,43.385677,0.418388,20.15363,-2.296622,40.12026,1.048133
1679542116.1277888,274500,0.3,100000.0,20.313147,0.489042,43.538361,0.247355,20.15323,-2.590332,40.12047,1.182563
1679542118.5674353,276000,0.3,100000.0,20.269485,0.746965,43.504139,0.356798,20.11827,-2.679876,40.1361,1.224935
1679542121.007582,277500,0.31,100000.0,20.290852,0.775672,44.496563,0.358629,20.10754,-2.67847,40.14097,1.224511
1679542123.4474545,279000,0.31,100000.0,20.319651,0.573397,44.486034,0.274601,20.10461,-2.705191,40.14258,1.237075
1679542125.8871949,280500,0.32,100000.0,20.289923,0.484625,44.304398,0.20225,20.10371,-2.713416,40.14305,1.240894
1679542128.3273284,282000,0.32,100000.0,20.278774,0.702358,43.669979,0.219651,20.10343,-2.714778,40.14312,1.24151
1679542130.7677786,283500,0.33,100000.0,20.288065,0.486833,44.786133,0.203623,20.1036,-2.726229,40.14301,1.246488
1679542133.2069297,285000,0.33,100000.0,20.302,0.489042,45.144142,0.175919,20.10199,-2.774081,40.14369,1.266188
1679542135.6472464,286500,0.34,100000.0,20.223965,0.427211,43.641026,0.195839,20.09634,-2.776066,40.14606,1.267423
1679542138.086988,288000,0.34,100000.0,20.250904,0.462543,43.464649,0.172256,20.07641,-2.941133,40.15434,1.335874
1679542140.5473082,289500,0.35,100000.0,20.24626,0.83927,44.933548,0.360232,19.9583,-3.345389,40.17437,1.507679
1679542142.987346,291000,0.35,100000.0,20.214674,1.13915,43.938488,0.308945,19.95833,-3.542005,40.17448,1.598198
1679542145.4291039,292500,0.36,100000.0,20.216532,1.189498,43.214569,0.451587,19.93887,-3.592563,40.1852,1.621634
1679542147.8675861,294000,0.36,100000.0,20.233253,1.241171,44.509727,0.496234,19.9339,-3.593265,40.18803,1.622083
1679542150.3075643,295500,0.37,100000.0,20.221178,1.146658,44.030624,0.430523,19.93286,-3.605854,40.18853,1.627796
1679542152.7469757,297000,0.37,100000.0,20.197952,1.160349,42.717041,0.360919,19.93282,-3.604035,40.1886,1.627029
1679542155.1874003,298500,0.38,100000.0,20.215603,1.206281,44.035889,0.471278,19.93322,-3.602943,40.18846,1.626286
1679542157.630615,300000,0.38,100000.0,20.223036,1.140917,44.106964,0.563091,19.93311,-3.59992,40.18849,1.625052
1679542160.0673852,301500,0.39,100000.0,20.19981,1.117068,43.117168,0.391371,19.93325,-3.605447,40.18842,1.627391
1679542162.5073447,303000,0.39,100000.0,20.236971,0.977948,43.10664,0.354508,19.93243,-3.603386,40.18864,1.626543
1679542164.947375,304500,0.4,100000.0,20.201668,1.060978,44.696629,0.423654,19.9227,-3.701526,40.19322,1.666091
1679542167.3876946,306000,0.4,100000.0,20.193308,1.288428,44.514992,0.563777,19.70461,-5.919022,40.3101,2.652167
1679542169.8272913,307500,0.41,100000.0,20.195166,0.741224,43.56205,0.351531,19.66511,-8.450123,40.3192,3.664504
1679542172.2673244,309000,0.41,100000.0,20.180302,0.688226,44.425488,0.366414,19.13659,-9.1114,40.4322,3.777637
1679542174.7074275,310500,0.42,100000.0,20.129208,1.297261,43.39621,0.546147,18.34799,-9.116678,40.446,3.76743
1679542177.1487558,391500,0.69,100000.0,18.741297,8.260756,41.590363,3.5904,17.50446,-9.111439,40.42485,3.602291
1679542179.5882437,393000,0.69,100000.0,18.810041,8.122962,41.714085,3.46264,16.68475,-9.112492,40.40432,3.431109
1679542182.027268,394500,0.7,100000.0,17.967447,9.062351,41.743042,3.618333,15.89196,-9.113227,40.38446,3.265926
1679542184.4676297,396000,0.7,100000.0,17.942366,9.007145,41.674599,3.602077,15.89064,-9.113868,40.38443,3.104215
1679542186.9074464,397500,0.71,100000.0,17.172232,9.055285,41.729881,3.465388,15.1172,-9.114322,40.36489,2.947931
1679542189.3473427,399000,0.71,100000.0,17.124853,9.042477,42.077362,3.463785,14.37031,-9.113533,40.34608,2.947569
1679542191.7913368,400500,0.72,100000.0,16.226521,8.948405,41.566669,3.201397,13.64214,-9.113742,40.32784,2.794722
1679542194.2273643,402000,0.72,100000.0,16.360294,9.106957,41.953636,3.261384,12.93543,-9.116495,40.30988,2.646508
1679542196.6673026,403500,0.73,100000.0,15.55579,9.211187,42.001019,3.160413,12.60453,-9.116664,40.30171,2.501279
1679542199.1075413,405000,0.73,100000.0,15.568796,8.934714,41.20076,3.022579,12.24812,-9.117341,40.29271,2.356013
1679542201.5473657,406500,0.74,100000.0,14.711338,8.933831,40.887501,2.878334,11.56081,-9.120296,40.27551,2.292475
1679542204.5523336,408000,0.74,100000.0,14.759645,9.260652,41.524551,3.051657,10.840073,-3.362731,40.25935,2.220298
1679542207.547384,409500,0.75,100000.0,13.938418,8.957238,40.998066,2.682115,20.44145,-0.042228,39.99915,0.018063
1679542209.987624,411000,0.75,100000.0,13.957928,8.828277,40.782204,2.662425,20.42552,-0.046548,39.99923,0.019519
1679542212.4275224,412500,0.76,100000.0,13.280694,9.385198,41.561405,2.71188,20.42334,-0.054374,39.99948,0.022118
1679542214.8679512,414000,0.76,100000.0,13.278836,9.409929,41.398193,2.727678,20.42202,-0.063353,39.99984,0.025228
1679542217.3073683,415500,0.77,100000.0,12.5663,8.876416,40.916458,2.371646,20.4218,-0.086419,39.99984,0.033501
1679542219.747521,417000,0.77,100000.0,12.570017,9.349865,41.564037,2.577023,20.41894,-0.131955,40.00088,0.051369
1679542222.1877625,418500,0.78,100000.0,11.878848,9.428479,41.795689,2.460711,20.41311,-0.13193,40.00295,0.051322
1679542224.6277406,420000,0.78,100000.0,11.874203,8.981529,41.105995,2.265179,20.40742,-0.179656,40.00546,0.072941
1679542227.0674622,421500,0.79,100000.0,11.206259,8.948847,41.392929,2.132611,20.40012,-0.241167,40.00933,0.105769
1679542229.507501,423000,0.79,100000.0,11.187679,9.517251,41.927311,2.354016,20.39608,-0.272982,40.01159,0.124571
1679542231.947341,424500,0.8,100000.0,10.558753,9.102983,41.066505,2.003936,20.39615,-0.284699,40.01166,0.131309
1679542234.3902721,426000,0.8,100000.0,10.526238,9.338824,41.498226,2.047209,20.39472,-0.296276,40.01238,0.137728
1679542236.8278477,427500,0.1,150000.0,20.422768,0.039,43.232998,0.013129,20.39346,-0.29673,40.01299,0.137923
1679542239.267912,429000,0.1,150000.0,20.406046,0.027076,43.31197,0.013129,20.39278,-0.301832,40.01345,0.140545
1679542241.7075968,430500,0.11,150000.0,20.439489,0.027517,44.457077,0.012671,20.39257,-0.304141,40.01349,0.141732
1679542244.1475177,432000,0.11,150000.0,20.413479,0.027517,44.541313,0.012671,20.39239,-0.306988,40.01356,0.143065
1679542246.5873268,433500,0.12,150000.0,20.443207,0.026634,46.513004,0.0129,20.3921,-0.312198,40.01367,0.145342
1679542249.0275269,435000,0.12,150000.0,20.429272,0.027076,46.497211,0.012213,20.39139,-0.312234,40.01388,0.145375
1679542251.4710727,436500,0.13,150000.0,20.406046,0.027076,44.999359,0.012671,20.39074,-0.318507,40.01424,0.147963
1679542253.9076862,438000,0.13,150000.0,20.42091,0.026634,45.044109,0.017937,20.38831,-0.338785,40.01528,0.15616
1679542256.3477674,439500,0.14,150000.0,20.414408,0.027076,45.660099,0.012213,20.38277,-0.384173,40.0174,0.174332
1679542258.7875535,441000,0.14,150000.0,20.392111,0.027517,45.515312,0.014044,20.3828,-0.444664,40.01743,0.199684
1679542261.2277713,442500,0.15,150000.0,20.429272,0.220077,44.509727,0.071513,20.37532,-0.592649,40.02037,0.268501
1679542263.6676893,444000,0.15,150000.0,20.409761,0.170612,44.412327,0.052052,20.35758,-0.593103,40.02861,0.268841
1679542266.1078076,445500,0.16,150000.0,20.401402,0.332256,46.765717,0.087312,20.34659,-0.684862,40.03421,0.316861
1679542268.5481992,447000,0.16,150000.0,20.399544,0.291624,46.578815,0.14707,20.34312,-0.714667,40.03603,0.332966
1679542270.987375,448500,0.17,150000.0,20.379105,0.063291,46.84206,0.011526,20.34223,-0.738296,40.03654,0.345504
1679542273.428327,450000,0.17,150000.0,20.392111,0.072124,47.376442,0.022745,20.34044,-0.748517,40.03754,0.350859
1679542275.8678796,451500,0.18,150000.0,20.40233,0.070357,48.184597,0.014273,20.33911,-0.749487,40.03815,0.351174
1679542278.309493,453000,0.18,150000.0,20.398615,0.027076,48.376766,0.048846,20.33876,-0.752344,40.03833,0.352647
1679542280.747587,454500,0.19,150000.0,20.387466,0.262917,46.75782,0.038085,20.3384,-0.754934,40.03854,0.353882
1679542283.1877275,456000,0.19,150000.0,20.392111,0.178562,46.581448,0.02389,20.3379,-0.758754,40.03869,0.355696
1679542285.6279268,457500,0.2,150000.0,20.353094,0.202411,43.909531,0.128753,20.338,-0.762501,40.03869,0.357213
1679542288.0675852,459000,0.2,150000.0,20.390253,0.235093,43.951649,0.108605,20.33754,-0.779288,40.03894,0.364389
1679542290.5077157,460500,0.21,150000.0,20.396757,0.243926,44.328087,0.069911,20.33568,-0.779057,40.03969,0.364291
1679542292.947726,462000,0.21,150000.0,20.377247,0.308848,44.333351,0.085709,20.33081,-0.818647,40.04166,0.380453
1679542295.387867,463500,0.22,150000.0,20.390253,0.303107,44.296497,0.092349,20.32383,-0.8727,40.04435,0.40322
1679542297.8281097,465000,0.22,150000.0,20.358667,0.237743,44.346516,0.135851,20.30913,-1.053343,40.05084,0.481986
1679542300.2678304,466500,0.23,150000.0,20.375389,0.267775,44.675568,0.071055,20.30226,-1.257507,40.05356,0.580745
1679542302.7077775,468000,0.23,150000.0,20.380035,0.299132,44.683468,0.129211,20.278,-1.300445,40.06517,0.601969
1679542305.1482801,469500,0.24,150000.0,20.401402,0.257617,44.612392,0.069682,20.27063,-1.319869,40.06897,0.612828
1679542307.5874014,471000,0.24,150000.0,20.371674,0.275725,44.833515,0.068537,20.26537,-1.36468,40.07169,0.635963
1679542310.0279481,472500,0.25,150000.0,20.380035,0.400712,45.654835,0.096699,20.26308,-1.383128,40.0728,0.6452
1679542312.467896,474000,0.25,150000.0,20.362383,0.406011,45.360001,0.103568,20.26322,-1.38775,40.0728,0.647452
1679542314.9079666,475500,0.26,150000.0,20.364243,0.264242,47.679173,0.024806,20.26265,-1.390319,40.07302,0.648766
1679542317.3475013,477000,0.26,150000.0,20.388395,0.246134,47.210598,0.035109,20.26222,-1.391018,40.07341,0.64907
1679542319.7912507,478500,0.27,150000.0,20.370745,0.026192,46.770985,0.013358,20.26215,-1.391959,40.07338,0.64953
1679542322.2279985,480000,0.27,150000.0,20.380964,0.027076,45.904915,0.017021,20.26197,-1.393937,40.07341,0.65029
1679542324.6681607,481500,0.28,150000.0,20.357738,0.208152,45.483727,0.053883,20.26079,-1.405085,40.07399,0.655189
1679542327.1079152,483000,0.28,150000.0,20.340088,0.383046,45.460033,0.066705,20.26065,-1.434291,40.07381,0.667557
1679542329.5487828,484500,0.29,150000.0,20.341017,0.374654,45.712746,0.209347,20.25721,-1.477564,40.07546,0.685359
1679542331.9879107,486000,0.29,150000.0,20.341946,0.353013,45.865429,0.198357,20.25192,-1.476605,40.07761,0.685066
1679542334.428017,487500,0.3,150000.0,20.326153,0.204619,44.141186,0.014502,20.23424,-1.623322,40.08474,0.746888
